date,temp_avg,temp_max,temp_min,precip_sum,station,de_martonne,aridity_class,aridity_code,spi3,dm_lag1,dm_lag2,dm_lag3,precip_roll3,temp_roll3,dm_roll3,dm_roll12,month,year,year_trend,month_sin,month_cos,wet_season
2023-11-01,12.18,27.51,-0.69,135.2,Ammik,73.14697926059513,Humid,4,-0.07065256798124198,42.5102116598589,0.7784625364904314,0.48752176436448047,77.53333333333333,16.646666666666665,38.81188448564816,40.5965077272856,11,2023,8,-0.5000000000000004,0.8660254037844384,1
2023-12-01,8.58,23.38,-2.95,181.4,Ammik,117.15823466092574,Humid,4,0.20329332658553007,73.14697926059513,42.5102116598589,0.7784625364904314,137.33333333333334,12.563333333333334,77.60514186045992,48.3015544141457,12,2023,8,-2.4492935982947064e-16,1.0,1
2024-01-01,6.69,19.56,-1.81,346.2,Ammik,248.91551827441577,Humid,4,0.5862678547758668,117.15823466092574,73.14697926059513,42.5102116598589,220.9333333333333,9.15,146.40691073197888,62.85550871135998,1,2024,9,0.49999999999999994,0.8660254037844387,1
2024-02-01,7.32,19.02,-2.56,116.4,Ammik,80.64665127020785,Humid,4,0.5575600352783456,248.91551827441577,117.15823466092574,73.14697926059513,214.66666666666666,7.530000000000001,148.90680140184978,56.12400818935674,2,2024,9,0.8660254037844386,0.5000000000000001,1
2025-01-01,13.43,14.29,11.67,,Ammik,,,,0.2805601173607735,80.64665127020785,248.91551827441577,117.15823466092574,231.3,9.146666666666668,164.7810847723118,54.96650449233928,1,2025,10,0.49999999999999994,0.8660254037844387,1
2025-11-01,11.02,18.98,4.33,0.8,Ammik,0.4567078972407232,Hyper-arid,0,-0.24686971532240973,,80.64665127020785,248.91551827441577,58.6,10.590000000000002,40.55167958372429,51.73482852009374,11,2025,10,-0.5000000000000004,0.8660254037844384,1
2025-12-01,7.84,15.26,2.4,0.4,Ammik,0.2690582959641256,Hyper-arid,0,-0.4240030696688175,0.4567078972407232,,80.64665127020785,0.6000000000000001,10.763333333333334,0.3628830966024244,51.33364464473998,12,2025,10,-2.4492935982947064e-16,1.0,1
2015-01-01,2.72,18.13,-17.49,37.8,Doures,35.660377358490564,Humid,4,,,,,,,,,1,2015,0,0.49999999999999994,0.8660254037844387,1
2015-02-01,5.17,21.58,-7.69,59.0,Doures,46.671061305207644,Humid,4,0.23089104659923826,35.660377358490564,,,48.4,3.9450000000000003,41.165719331849104,,2,2015,0,0.8660254037844386,0.5000000000000001,1
2015-03-01,9.66,24.45,-2.49,66.8,Doures,40.77314343845371,Humid,4,0.9753892885700719,46.671061305207644,35.660377358490564,,54.53333333333333,5.8500000000000005,41.0348607007173,,3,2015,0,1.0,6.123233995736766e-17,1
2015-04-01,12.06,30.36,-2.13,112.6,Doures,61.2511332728921,Humid,4,1.8090489966451968,40.77314343845371,46.671061305207644,35.660377358490564,79.46666666666665,8.963333333333333,49.56511267218448,,4,2015,0,0.8660254037844387,-0.4999999999999998,1
2015-05-01,17.85,31.86,3.6,19.4,Doures,8.359066427289047,Arid,1,1.3676997394289543,61.2511332728921,40.77314343845371,46.671061305207644,66.26666666666667,13.19,36.79444771287829,,5,2015,0,0.49999999999999994,-0.8660254037844387,1
2015-06-01,20.0,32.55,4.86,0.6,Doures,0.23999999999999996,Hyper-arid,0,0.6298886074159425,8.359066427289047,61.2511332728921,40.77314343845371,44.199999999999996,16.636666666666667,23.283399900060378,32.159130300388846,6,2015,0,1.2246467991473532e-16,-1.0,0
2015-07-01,24.22,36.8,9.33,0.6,Doures,0.21040327293980127,Hyper-arid,0,-0.6183719180441379,0.23999999999999996,8.359066427289047,61.2511332728921,6.866666666666666,20.69,2.936489900076283,27.595026439324695,7,2015,0,-0.4999999999999997,-0.8660254037844388,0
2015-08-01,25.2,37.8,10.42,0.0,Doures,0.0,Hyper-arid,0,-0.8345884733470446,0.21040327293980127,0.23999999999999996,8.359066427289047,0.39999999999999997,23.14,0.15013442431326707,24.145648134409107,8,2015,0,-0.8660254037844385,-0.5000000000000004,0
2015-09-01,23.34,37.07,9.49,0.4,Doures,0.14397120575884823,Hyper-arid,0,-0.8368175099996519,0.0,0.21040327293980127,0.23999999999999996,0.3333333333333333,24.25333333333333,0.11812482623288316,21.478795142336857,9,2015,0,-1.0,-1.8369701987210297e-16,0
2015-10-01,17.59,30.78,5.07,14.6,Doures,6.350126857557085,Arid,1,-0.6807849443171419,0.14397120575884823,0.0,0.21040327293980127,5.0,22.043333333333333,2.1646993544386444,19.96592831385888,10,2015,0,-0.8660254037844386,0.5000000000000001,1
2015-11-01,10.91,22.18,-1.29,14.4,Doures,8.263988522238163,Arid,1,-0.5202943053294172,6.350126857557085,0.14397120575884823,0.0,9.799999999999999,17.279999999999998,4.919362195184699,18.902115605529726,11,2015,0,-0.5000000000000004,0.8660254037844384,1
2015-12-01,5.23,16.26,-7.27,19.2,Doures,15.128036769533812,Semi-arid,2,-0.3107648599843323,8.263988522238163,6.350126857557085,0.14397120575884823,16.066666666666666,11.243333333333334,9.91405071644302,18.587609035863398,12,2015,0,-2.4492935982947064e-16,1.0,1
2016-01-01,4.0,17.29,-10.32,67.8,Doures,58.11428571428571,Humid,4,0.28215888960920593,15.128036769533812,8.263988522238163,6.350126857557085,33.800000000000004,6.713333333333334,27.16877033535256,20.458768065512995,1,2016,1,0.49999999999999994,0.8660254037844387,1
2016-02-01,8.85,21.96,-3.36,19.2,Doures,12.22281167108753,Semi-arid,2,0.33565576927178065,58.11428571428571,15.128036769533812,8.263988522238163,35.4,6.026666666666666,28.48837805163568,17.588080596002985,2,2016,1,0.8660254037844386,0.5000000000000001,1
2016-03-01,10.37,23.27,-1.7,25.4,Doures,14.96318114874816,Semi-arid,2,0.40475590550260654,12.22281167108753,58.11428571428571,15.128036769533812,37.46666666666666,7.739999999999999,28.433426178040463,15.437250405194186,3,2016,1,1.0,6.123233995736766e-17,1
2016-04-01,15.82,28.75,2.2,10.4,Doures,4.833462432223083,Hyper-arid,0,-0.23497761379568471,14.96318114874816,12.22281167108753,58.11428571428571,18.33333333333333,11.68,10.673151750686259,10.735777835138435,4,2016,1,0.8660254037844387,-0.4999999999999998,1
2016-05-01,17.24,33.61,2.52,4.4,Doures,1.9383259911894275,Hyper-arid,0,-0.399926326088624,4.833462432223083,14.96318114874816,12.22281167108753,13.399999999999993,14.476666666666665,7.24498985738689,10.200716132130134,5,2016,1,0.49999999999999994,-0.8660254037844387,1
2016-06-01,22.99,37.21,5.73,0.0,Doures,0.0,Hyper-arid,0,-0.6830139809697493,1.9383259911894275,4.833462432223083,14.96318114874816,4.933333333333329,18.683333333333334,2.25726280780417,10.180716132130135,6,2016,1,1.2246467991473532e-16,-1.0,0
2016-07-01,24.81,36.36,8.92,0.0,Doures,0.0,Hyper-arid,0,-0.7989238869053281,0.0,1.9383259911894275,4.833462432223083,1.4666666666666621,21.679999999999996,0.6461086637298091,10.163182526051818,7,2016,1,-0.4999999999999997,-0.8660254037844388,0
2016-08-01,25.52,38.57,10.38,0.0,Doures,0.0,Hyper-arid,0,-0.8479626932626884,0.0,0.0,1.9383259911894275,0.0,24.439999999999998,0.0,10.163182526051818,8,2016,1,-0.8660254037844385,-0.5000000000000004,0
2016-09-01,20.79,34.13,7.11,0.0,Doures,0.0,Hyper-arid,0,-0.8479626932626884,0.0,0.0,0.0,0.0,23.706666666666667,0.0,10.151184925571915,9,2016,1,-1.0,-1.8369701987210297e-16,0
2016-10-01,17.34,30.18,5.06,0.2,Doures,0.08778346744696416,Hyper-arid,0,-0.8457336566100812,0.0,0.0,0.0,0.06666666666666193,21.216666666666665,0.02926115581565472,9.62932297639607,10,2016,1,-0.8660254037844386,0.5000000000000001,1
2016-11-01,10.23,25.21,-7.93,8.8,Doures,5.219970341077608,Arid,1,-0.7476560438953607,0.08778346744696416,0.0,0.0,2.999999999999995,16.12,1.7692512695081906,9.375654794632691,11,2016,1,-0.5000000000000004,0.8660254037844384,1
2016-12-01,4.01,14.43,-5.49,98.8,Doures,84.62526766595289,Humid,4,0.35348806249263887,5.219970341077608,0.08778346744696416,0.0,35.93333333333333,10.526666666666666,29.977673824825818,15.167090702667613,12,2016,1,-2.4492935982947064e-16,1.0,1
2017-01-01,3.41,14.39,-8.87,52.8,Doures,47.248322147651,Humid,4,0.9397247021283551,84.62526766595289,5.219970341077608,0.08778346744696416,53.46666666666666,5.883333333333333,45.697853384893826,14.261593738781388,1,2017,2,0.49999999999999994,0.8660254037844387,1
2017-02-01,4.32,19.2,-8.06,4.8,Doures,4.022346368715083,Hyper-arid,0,0.8951439690762094,47.248322147651,84.62526766595289,5.219970341077608,52.133333333333326,3.9133333333333336,45.29864539410632,13.578221630250352,2,2017,2,0.8660254037844386,0.5000000000000001,1
2017-03-01,9.0,21.58,-0.32,42.0,Doures,26.526315789473685,Sub-humid,3,0.2620975597357401,4.022346368715083,47.248322147651,84.62526766595289,33.199999999999996,5.576666666666667,25.93232810194659,14.541816183644144,3,2017,2,1.0,6.123233995736766e-17,1
2017-04-01,12.26,26.44,-1.28,3.8,Doures,2.048517520215633,Hyper-arid,0,-0.28401642015304507,26.526315789473685,4.022346368715083,47.248322147651,16.86666666666666,8.526666666666666,10.865726559468134,14.309737440976859,4,2017,2,0.8660254037844387,-0.4999999999999998,1
2017-11-01,16.67,24.71,11.55,0.0,Doures,0.0,Hyper-arid,0,-0.33751329981561995,2.048517520215633,26.526315789473685,4.022346368715083,15.26666666666666,12.643333333333333,9.524944436563105,14.148210275044406,11,2017,2,-0.5000000000000004,0.8660254037844384,1
2017-12-01,17.99,28.8,10.65,0.0,Doures,0.0,Hyper-arid,0,-0.8056109968631501,0.0,2.048517520215633,26.526315789473685,1.266666666666662,15.64,0.682839173405211,14.148210275044406,12,2017,2,-2.4492935982947064e-16,1.0,1
2018-03-01,14.53,30.36,-0.86,32.4,Doures,15.849979616795757,Semi-arid,2,-0.4868587555403081,0.0,0.0,2.048517520215633,10.799999999999995,16.396666666666665,5.283326538931919,15.469041909777383,3,2018,3,1.0,6.123233995736766e-17,1
2018-04-01,15.01,30.52,0.97,31.0,Doures,14.874050379848063,Semi-arid,2,-0.1413580743861787,15.849979616795757,0.0,0.0,21.13333333333333,15.843333333333334,10.241343332214607,16.70854610809806,4,2018,3,0.8660254037844387,-0.4999999999999998,1
2018-05-01,19.23,34.81,4.92,47.0,Doures,19.29524461170031,Semi-arid,2,0.3824655389765335,14.874050379848063,15.849979616795757,0.0,36.79999999999999,16.256666666666664,16.673091536114708,18.316483159073083,5,2018,3,0.49999999999999994,-0.8660254037844387,1
2018-06-01,22.32,37.95,8.98,9.8,Doures,3.6386138613861387,Hyper-arid,0,0.13058439723191023,19.29524461170031,14.874050379848063,15.849979616795757,29.266666666666662,18.853333333333335,12.602636284311503,18.61238569190135,6,2018,3,1.2246467991473532e-16,-1.0,0
2018-07-01,24.92,39.96,9.88,0.0,Doures,0.0,Hyper-arid,0,-0.21491628392221918,3.6386138613861387,19.29524461170031,14.874050379848063,18.933333333333326,22.156666666666666,7.644619491028815,18.177388163478213,7,2018,3,-0.4999999999999997,-0.8660254037844388,0
2018-08-01,24.7,38.09,10.95,0.2,Doures,0.069164265129683,Hyper-arid,0,-0.7365108606323242,0.0,3.6386138613861387,19.29524461170031,3.3333333333333286,23.98,1.2359260421719405,11.131046213409611,8,2018,3,-0.8660254037844385,-0.5000000000000004,0
2018-09-01,22.48,41.18,9.64,4.4,Doures,1.625615763546798,Hyper-arid,0,-0.796694850252721,0.069164265129683,0.0,3.6386138613861387,1.5333333333333288,24.033333333333335,0.5649266762254938,7.3291540147342635,9,2018,3,-1.0,-1.8369701987210297e-16,0
2018-10-01,16.84,32.51,0.57,56.4,Doures,25.216095380029806,Sub-humid,3,-0.16810651421746614,1.625615763546798,0.069164265129683,0.0,20.33333333333333,21.340000000000003,8.970291802902095,9.095299765677156,10,2018,3,-0.8660254037844386,0.5000000000000001,1
2018-11-01,10.38,24.61,1.73,37.8,Doures,22.257114818449455,Sub-humid,3,0.25095237647270363,25.216095380029806,1.625615763546798,0.069164265129683,32.86666666666666,16.566666666666666,16.366275320675353,8.739533018091803,11,2018,3,-0.5000000000000004,0.8660254037844384,1
2018-12-01,7.38,16.99,-1.54,77.4,Doures,53.440736478711166,Humid,4,1.0645507546743633,22.257114818449455,25.216095380029806,1.625615763546798,57.199999999999996,11.533333333333333,33.63798222573015,13.022217931299764,12,2018,3,-2.4492935982947064e-16,1.0,1
2019-01-01,4.01,16.68,-7.14,186.4,Doures,159.6573875802998,Humid,4,2.5134245788691,53.440736478711166,22.257114818449455,25.216095380029806,100.53333333333335,7.256666666666667,78.45174629248682,26.32700022965808,1,2019,4,0.49999999999999994,0.8660254037844387,1
2019-02-01,5.86,18.4,-3.95,124.0,Doures,93.82093316519547,Humid,4,3.4741393761428396,159.6573875802998,53.440736478711166,22.257114818449455,129.26666666666665,5.75,102.3063524080688,34.1454113267577,2,2019,4,0.8660254037844386,0.5000000000000001,1
2019-03-01,8.06,20.72,-4.36,107.2,Doures,71.22923588039866,Humid,4,3.806265837381326,93.82093316519547,159.6573875802998,53.440736478711166,139.20000000000002,5.976666666666667,108.2358522086313,38.76034934872461,3,2019,4,1.0,6.123233995736766e-17,1
2019-04-01,10.68,28.05,-1.29,103.6,Doures,60.11605415860734,Humid,4,2.883444663201909,71.22923588039866,93.82093316519547,159.6573875802998,111.59999999999998,8.200000000000001,75.05540773473383,42.53051633028789,4,2019,4,0.8660254037844387,-0.4999999999999998,1
2019-05-01,19.75,38.88,1.19,2.4,Doures,0.9680672268907562,Hyper-arid,0,1.5281903784166786,60.11605415860734,71.22923588039866,93.82093316519547,71.06666666666665,12.83,44.1044524219656,41.003251548220426,5,2019,4,0.49999999999999994,-0.8660254037844387,1
2019-06-01,23.38,41.31,8.38,5.2,Doures,1.8693828639904138,Hyper-arid,0,0.39138168558696246,0.9680672268907562,60.11605415860734,71.22923588039866,37.066666666666656,17.936666666666667,20.98450141649618,40.855815631770774,6,2019,4,1.2246467991473532e-16,-1.0,0
2019-07-01,24.72,39.37,9.19,0.2,Doures,0.06912442396313365,Hyper-arid,0,-0.7610302638110045,1.8693828639904138,0.9680672268907562,60.11605415860734,2.5999999999999903,22.616666666666664,0.9688581716147774,40.861576000434376,7,2019,4,-0.4999999999999997,-0.8660254037844388,0
2019-08-01,24.97,39.29,10.01,0.0,Doures,0.0,Hyper-arid,0,-0.7877787036422919,0.06912442396313365,1.8693828639904138,0.9680672268907562,1.7999999999999907,24.356666666666666,0.6461690959845253,40.85581231167357,8,2019,4,-0.8660254037844385,-0.5000000000000004,0
2019-09-01,21.9,36.39,7.36,13.8,Doures,5.191222570532917,Arid,1,-0.6919301275801786,0.0,0.06912442396313365,1.8693828639904138,4.666666666666657,23.863333333333333,1.7534489981653596,41.15294621225574,9,2019,4,-1.0,-1.8369701987210297e-16,0
2019-10-01,17.75,34.69,4.65,2.4,Doures,1.0378378378378377,Hyper-arid,0,-0.6674107244014984,5.191222570532917,0.0,0.06912442396313365,5.399999999999991,21.540000000000003,2.0763534694569277,39.13809141707308,10,2019,4,-0.8660254037844386,0.5000000000000001,1
2019-11-01,11.73,25.03,-2.71,0.0,Doures,0.0,Hyper-arid,0,-0.6674107244014984,1.0378378378378377,5.191222570532917,0.0,5.399999999999991,17.12666666666667,2.0763534694569277,37.28333184886896,11,2019,4,-0.5000000000000004,0.8660254037844384,1
2019-12-01,7.51,19.57,-2.19,100.4,Doures,68.80639634494577,Humid,4,0.2977621461774567,0.0,1.0378378378378377,5.191222570532917,34.26666666666666,12.33,23.281411394261212,38.56380350438851,12,2019,4,-2.4492935982947064e-16,1.0,1
2020-01-01,4.3,14.77,-6.47,122.0,Doures,102.37762237762237,Humid,4,1.630726064436614,68.80639634494577,0.0,1.0378378378378377,74.13333333333333,7.846666666666667,57.06133957418939,33.790489737498724,1,2020,5,0.49999999999999994,0.8660254037844387,1
2020-02-01,5.75,19.59,-8.61,72.0,Doures,54.857142857142854,Humid,4,2.4331792593752373,102.37762237762237,68.80639634494577,0.0,98.13333333333333,5.853333333333333,75.34705385990368,30.543507211827674,2,2020,5,0.8660254037844386,0.5000000000000001,1
2020-03-01,10.04,24.52,-1.68,64.0,Doures,38.32335329341318,Humid,4,2.027494588600711,54.857142857142854,102.37762237762237,68.80639634494577,86.0,6.696666666666665,65.18603950939281,27.80135032957888,3,2020,5,1.0,6.123233995736766e-17,1
2020-04-01,13.04,27.09,-1.06,25.0,Doures,13.020833333333334,Semi-arid,2,0.946411812086177,38.32335329341318,54.857142857142854,102.37762237762237,53.66666666666666,9.61,35.400443161296465,23.876748594139375,4,2020,5,0.8660254037844387,-0.4999999999999998,1
2020-05-01,18.1,35.67,0.84,17.6,Doures,7.5160142348754455,Arid,1,0.34011384257699495,13.020833333333334,38.32335329341318,54.857142857142854,35.533333333333324,13.726666666666667,19.620066953873994,24.42241084480477,5,2020,5,0.49999999999999994,-0.8660254037844387,1
2020-06-01,21.73,37.22,5.42,0.0,Doures,0.0,Hyper-arid,0,-0.3731778862573366,7.5160142348754455,13.020833333333334,38.32335329341318,14.19999999999999,17.623333333333335,6.845615856069602,24.266628939472238,6,2020,5,1.2246467991473532e-16,-1.0,0
2020-07-01,26.1,43.54,7.88,0.0,Doures,0.0,Hyper-arid,0,-0.6518074678332474,0.0,7.5160142348754455,13.020833333333334,5.866666666666657,21.97666666666667,2.5053380782918246,24.26086857080864,7,2020,5,-0.4999999999999997,-0.8660254037844388,0
2020-08-01,25.04,41.81,10.8,0.0,Doures,0.0,Hyper-arid,0,-0.8479626932626884,0.0,0.0,7.5160142348754455,0.0,24.290000000000003,0.0,24.26086857080864,8,2020,5,-0.8660254037844385,-0.5000000000000004,0
2020-09-01,25.27,42.7,7.85,0.0,Doures,0.0,Hyper-arid,0,-0.8479626932626884,0.0,0.0,0.0,0.0,25.47,0.0,23.8282666899309,9,2020,5,-1.0,-1.8369701987210297e-16,0
2020-10-01,19.21,33.88,3.98,0.0,Doures,0.0,Hyper-arid,0,-0.8479626932626884,0.0,0.0,0.0,0.0,23.173333333333336,0.0,23.74178020344441,10,2020,5,-0.8660254037844386,0.5000000000000001,1
2020-11-01,10.59,27.6,0.92,0.0,Doures,0.0,Hyper-arid,0,-0.8479626932626884,0.0,0.0,0.0,0.0,18.356666666666666,0.0,23.74178020344441,11,2020,5,-0.5000000000000004,0.8660254037844384,1
2020-12-01,7.45,19.8,-2.23,0.0,Doures,0.0,Hyper-arid,0,-0.8479626932626884,0.0,0.0,0.0,0.0,12.416666666666666,0.0,18.0079138413656,12,2020,5,-2.4492935982947064e-16,1.0,1
2021-01-01,6.31,20.57,-4.64,0.0,Doures,0.0,Hyper-arid,0,-0.8479626932626884,0.0,0.0,0.0,0.0,8.116666666666667,0.0,9.476445309897068,1,2021,6,0.49999999999999994,0.8660254037844387,1
2021-02-01,6.88,21.79,-3.97,0.0,Doures,0.0,Hyper-arid,0,-0.8479626932626884,0.0,0.0,0.0,0.0,6.88,0.0,4.905016738468496,2,2021,6,0.8660254037844386,0.5000000000000001,1
2021-03-01,8.93,23.88,-3.91,0.6,Doures,0.38034865293185416,Hyper-arid,0,-0.8412755833048668,0.0,0.0,0.0,0.19999999999999052,7.373333333333334,0.12678288431062754,1.7430996850950529,3,2021,6,1.0,6.123233995736766e-17,1
2021-04-01,14.67,32.61,-2.7,1.4,Doures,0.6809890555330359,Hyper-arid,0,-0.8256723267366158,0.38034865293185416,0.0,0.0,0.6666666666666572,10.16,0.3537792361549728,0.7147793286116947,4,2021,6,0.8660254037844387,-0.4999999999999998,1
2021-05-01,21.07,37.96,5.32,0.0,Doures,0.0,Hyper-arid,0,-0.8256723267366158,0.6809890555330359,0.38034865293185416,0.0,0.6666666666666572,14.89,0.3537792361549728,0.08844480903874084,5,2021,6,0.49999999999999994,-0.8660254037844387,1
2021-06-01,22.01,38.39,5.43,0.0,Doures,0.0,Hyper-arid,0,-0.8323594366944376,0.0,0.6809890555330359,0.38034865293185416,0.4666666666666572,19.25,0.22699635184435477,0.08844480903874084,6,2021,6,1.2246467991473532e-16,-1.0,0
2021-07-01,25.99,40.1,10.8,0.0,Doures,0.0,Hyper-arid,0,-0.8479626932626884,0.0,0.0,0.6809890555330359,0.0,23.02333333333333,0.0,0.08844480903874084,7,2021,6,-0.4999999999999997,-0.8660254037844388,0
2021-08-01,25.7,41.98,9.96,0.0,Doures,0.0,Hyper-arid,0,-0.8479626932626884,0.0,0.0,0.0,0.0,24.566666666666666,0.0,0.08844480903874084,8,2021,6,-0.8660254037844385,-0.5000000000000004,0
2021-09-01,21.08,37.68,5.26,0.0,Doures,0.0,Hyper-arid,0,-0.8479626932626884,0.0,0.0,0.0,0.0,24.256666666666664,0.0,0.08844480903874084,9,2021,6,-1.0,-1.8369701987210297e-16,0
2021-10-01,16.53,32.75,4.56,5.4,Doures,2.4425179042593292,Hyper-arid,0,-0.7877787036422919,0.0,0.0,0.0,1.7999999999999907,21.103333333333335,0.8141726347531192,0.2919879677270183,10,2021,6,-0.8660254037844386,0.5000000000000001,1
2021-11-01,12.01,25.64,-0.68,14.2,Doures,7.741935483870967,Arid,1,-0.6295171013071745,2.4425179042593292,0.0,0.0,6.533333333333324,16.54,3.394817796043442,0.9371492580495989,11,2021,6,-0.5000000000000004,0.8660254037844384,1
2021-12-01,6.86,21.24,-3.36,81.59999999999998,Doures,58.07829181494661,Humid,4,0.27992985295659817,7.741935483870967,2.4425179042593292,0.0,33.73333333333332,11.799999999999999,22.754248401025645,5.7770069092951495,12,2021,6,-2.4492935982947064e-16,1.0,1
2022-01-01,3.99,17.02,-8.04,88.0,Doures,75.48248749106504,Humid,4,1.2005219904834075,58.07829181494661,7.741935483870967,2.4425179042593292,61.26666666666665,7.62,47.10090492996088,12.067214200217236,1,2022,7,0.49999999999999994,0.8660254037844387,1
2022-02-01,6.72,21.08,-3.51,64.4,Doures,46.22009569377991,Humid,4,1.7600101902878362,75.48248749106504,58.07829181494661,7.741935483870967,77.99999999999999,5.8566666666666665,59.92695833326386,15.918888841365563,2,2022,7,0.8660254037844386,0.5000000000000001,1
2022-03-01,5.42,22.15,-5.47,58.2,Doures,45.29182879377433,Humid,4,1.4992129019327842,46.22009569377991,75.48248749106504,58.07829181494661,70.2,5.376666666666668,55.66480399287311,19.66151218643577,3,2022,7,1.0,6.123233995736766e-17,1
2022-04-01,16.3,31.12,-1.0,0.6,Doures,0.27376425855513303,Hyper-arid,0,0.5251238847433999,45.29182879377433,46.22009569377991,75.48248749106504,41.066666666666656,9.479999999999999,30.595229582036467,19.62757678668761,4,2022,7,0.8660254037844387,-0.4999999999999998,1
2022-05-01,18.23,36.98,5.15,3.4,Doures,1.445270988310308,Hyper-arid,0,-0.15473229430182253,0.27376425855513303,45.29182879377433,46.22009569377991,20.733333333333324,13.316666666666668,15.670288013546598,19.74801603571347,5,2022,7,0.49999999999999994,-0.8660254037844387,1
2022-06-01,22.47,38.85,8.21,3.4,Doures,1.256544502617801,Hyper-arid,0,-0.765488337116219,1.445270988310308,0.27376425855513303,45.29182879377433,2.4666666666666575,19.0,0.9918599164944236,19.852728077598286,6,2022,7,1.2246467991473532e-16,-1.0,0
2022-07-01,25.05,39.24,11.56,0.0,Doures,0.0,Hyper-arid,0,-0.772175447074041,1.256544502617801,1.445270988310308,0.27376425855513303,2.2666666666666573,21.916666666666668,0.9006051636427124,19.852728077598286,7,2022,7,-0.4999999999999997,-0.8660254037844388,0
2022-08-01,25.18,41.77,7.91,0.0,Doures,0.0,Hyper-arid,0,-0.8100690701683647,0.0,1.256544502617801,1.445270988310308,1.1333333333333238,24.23333333333333,0.4188481675392765,19.852728077598286,8,2022,7,-0.8660254037844385,-0.5000000000000004,0
2022-09-01,22.52,40.83,5.89,0.0,Doures,0.0,Hyper-arid,0,-0.8479626932626884,0.0,0.0,1.256544502617801,0.0,24.25,0.0,19.852728077598286,9,2022,7,-1.0,-1.8369701987210297e-16,0
2022-10-01,17.03,33.89,4.82,12.6,Doures,5.593784683684794,Arid,1,-0.7075333841484296,0.0,0.0,0.0,4.19999999999999,21.576666666666668,1.8645948945616075,20.115333642550407,10,2022,7,-0.8660254037844386,0.5000000000000001,1
2022-11-01,11.07,23.3,0.57,41.4,Doures,23.578547698149023,Sub-humid,3,-0.2461227970587213,5.593784683684794,0.0,0.0,17.99999999999999,16.873333333333335,9.724110793944616,21.43505132707358,11,2022,7,-0.5000000000000004,0.8660254037844384,1
2022-12-01,7.14,18.2,-2.43,14.8,Doures,10.361726954492417,Semi-arid,2,-0.08117408476578215,23.578547698149023,5.593784683684794,0.0,22.933333333333323,11.746666666666668,13.178019778775422,17.45867092203573,12,2022,7,-2.4492935982947064e-16,1.0,1
2023-01-01,5.87,16.98,-3.19,51.2,Doures,38.71455576559546,Humid,4,0.3490299891874242,10.361726954492417,23.578547698149023,5.593784683684794,35.79999999999999,8.026666666666666,24.21827680607898,14.394676611579932,1,2023,8,0.49999999999999994,0.8660254037844387,1
2023-02-01,4.4,21.75,-5.78,64.0,Doures,53.33333333333333,Humid,4,0.6009111309320475,38.71455576559546,10.361726954492417,23.578547698149023,43.33333333333332,5.803333333333334,34.13653868447375,14.987446414876048,2,2023,8,0.8660254037844386,0.5000000000000001,1
2023-03-01,10.02,25.01,-0.37,41.8,Doures,25.054945054945055,Sub-humid,3,0.9018310790340313,53.33333333333333,38.71455576559546,10.361726954492417,52.33333333333332,6.763333333333333,39.034278051291295,13.301039436640275,3,2023,8,1.0,6.123233995736766e-17,1
2023-04-01,12.73,27.51,0.08,29.0,Doures,15.310162780466344,Semi-arid,2,0.6544080105946222,25.054945054945055,53.33333333333333,38.71455576559546,44.933333333333316,9.049999999999999,31.232813722914923,14.554072646799545,4,2023,8,0.8660254037844387,-0.4999999999999998,1
2023-05-01,17.39,33.02,0.76,0.8,Doures,0.3504928806133626,Hyper-arid,0,-0.04996757162928017,15.310162780466344,25.054945054945055,53.33333333333333,23.866666666666656,13.38,13.571866905341595,14.462841137824798,5,2023,8,0.49999999999999994,-0.8660254037844387,1
2023-06-01,22.0,36.74,5.66,0.0,Doures,0.0,Hyper-arid,0,-0.515836232024203,0.3504928806133626,15.310162780466344,25.054945054945055,9.933333333333321,17.37333333333333,5.220218553693245,14.358129095939981,6,2023,8,1.2246467991473532e-16,-1.0,0
2023-07-01,25.88,40.98,10.23,0.0,Doures,0.0,Hyper-arid,0,-0.8390465466522595,0.0,0.3504928806133626,15.310162780466344,0.26666666666665484,21.756666666666664,0.11683096020446367,14.358129095939981,7,2023,8,-0.4999999999999997,-0.8660254037844388,0
2023-08-01,26.59,43.79,9.48,1.8,Doures,0.5903252254714403,Hyper-arid,0,-0.8279013633892232,0.0,0.0,0.3504928806133626,0.5999999999999882,24.823333333333334,0.19677507515715623,14.407322864729268,8,2023,8,-0.8660254037844385,-0.5000000000000004,0
2023-09-01,22.47,36.47,7.88,0.0,Doures,0.0,Hyper-arid,0,-0.8279013633892232,0.5903252254714403,0.0,0.0,0.5999999999999882,24.98,0.19677507515715623,14.407322864729268,9,2023,8,-1.0,-1.8369701987210297e-16,0
2023-10-01,17.98,30.47,6.68,32.2,Doures,13.80986418870622,Semi-arid,2,-0.46902646231945005,0.0,0.5903252254714403,0.0,11.333333333333321,22.346666666666668,4.80006313805923,15.091996156814389,10,2023,8,-0.8660254037844386,0.5000000000000001,1
2023-11-01,12.73,26.51,-0.45,5.2,Doures,2.7452705675318962,Hyper-arid,0,-0.43113283922512613,13.80986418870622,0.0,0.5903252254714403,12.466666666666656,17.726666666666667,5.518378252079381,13.35588972926296,11,2023,8,-0.5000000000000004,0.8660254037844384,1
